# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec  8 19:54:38 2023
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by pl_rade asc
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
#
pl_name	default_flag	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2
Kepler-129 c	1	2.520	0.070	-0.070	43.00000	13.00000	-12.00000
Kepler-1350 b	1	2.520	0.160	-0.250			
Kepler-1792 b	1	2.520					
Kepler-361 c	1	2.520	0.480	-0.480			
Kepler-748 b	1	2.520	0.650	-0.290			
TOI-1749 d	1	2.520	0.150	-0.150	15.00000		
HIP 116454 b	1	2.530	0.180	-0.180	10.10000	1.20000	-1.10000
K2-119 b	1	2.530	0.200	-0.200			
K2-404 b	1	2.530	0.084	-0.083			
Kepler-114 d	1	2.530	0.280	-0.280	3.90000	1.70000	-1.70000
Kepler-153 c	1	2.530	1.520	-1.520			
Kepler-204 b	1	2.530	0.540	-0.540			
Kepler-313 b	1	2.530	0.310	-0.310			
Kepler-340 b	1	2.530	0.600	-0.600			
Kepler-727 b	1	2.530	0.350	-0.310			
Kepler-896 b	1	2.530	0.180	-0.190			
Kepler-903 c	1	2.530	0.400	-0.450			
TOI-1136 g	1	2.530	0.110	-0.120			
HD 108236 d	1	2.539	0.062	-0.065			
K2-118 b	1	2.540	0.230	-0.200			
K2-16 c	1	2.540	1.120	-0.470			
K2-242 b	1	2.540	0.210	-0.190			
K2-351 b	1	2.540	0.250	-0.190			
Kepler-1116 b	1	2.540	0.540	-0.220			
Kepler-325 c	1	2.540	1.260	-1.260			
Kepler-852 b	1	2.540	0.450	-0.170			
Kepler-902 b	1	2.540	0.330	-0.180			
Kepler-991 b	1	2.540	0.130	-0.120			
K2-241 b	1	2.550	0.180	-0.100			
Kepler-1043 b	1	2.550	0.390	-0.240			
Kepler-1211 b	1	2.550	0.420	-0.410			
Kepler-1535 b	1	2.550	0.250	-0.190			
Kepler-156 c	1	2.550	0.190	-0.190			
Kepler-268 b	1	2.550	0.470	-0.470			
Kepler-29 b	1	2.550	0.120	-0.120	5.00000	1.50000	-1.30000
Kepler-49 c	1	2.550					
Kepler-577 b	1	2.550	0.380	-0.150			
Kepler-788 b	1	2.550	0.900	-0.400			
Kepler-961 b	1	2.550	0.110	-0.080			
TOI-561 e	1	2.550	0.120	-0.130	12.60000	1.40000	-1.40000
K2-80 d	1	2.552	0.276	-0.140			
Kepler-1681 b	1	2.553					
Kepler-1836 b	1	2.553					
K2-197 b	1	2.560	0.160	-0.160			
Kepler-106 e	1	2.560	0.330	-0.330	11.17000	5.80000	-5.80000
Kepler-1171 b	1	2.560	0.680	-0.500			
Kepler-171 c	1	2.560	1.150	-1.150			
Kepler-175 b	1	2.560	1.280	-1.280			
Kepler-640 b	1	2.560	0.080	-0.220			
Kepler-837 b	1	2.560	0.220	-0.430			
HD 136352 d	1	2.562	0.088	-0.079	8.82000	0.93000	-0.92000
K2-218 b	1	2.569	0.275	-0.152			
Kepler-1718 b	1	2.569					
K2-248 b	1	2.570	0.200	-0.140			
Kepler-1549 b	1	2.570	0.220	-0.200			
Kepler-1991 c	1	2.570	0.360	-0.360			
Kepler-203 b	1	2.570	0.520	-0.520			
Kepler-241 c	1	2.570	1.110	-1.110			
Kepler-245 b	1	2.570	0.180	-0.180			
Kepler-313 c	1	2.570	0.420	-0.420			
Kepler-532 b	1	2.570	0.210	-0.140			
Kepler-549 b	1	2.570	0.230	-0.170			
Kepler-580 b	1	2.570	0.290	-0.130			
Kepler-660 b	1	2.570	0.110	-0.170			
Kepler-839 b	1	2.570	0.410	-0.250			
Kepler-879 b	1	2.570	0.660	-0.280			
Kepler-1758 b	1	2.571					
TOI-178 d	1	2.572	0.075	-0.078	3.01000	0.80000	-1.03000
K2-195 c	1	2.576	0.272	-0.149			
K2-219 d	1	2.576	0.357	-0.323			
Kepler-1685 b	1	2.577					
BD+20 594 b	1	2.578	0.112	-0.112	22.24810	9.53490	-9.53490
KOI-1833 d	1	2.580	0.230	-0.220	11.02000		
Kepler-1018 b	1	2.580	0.300	-0.190			
Kepler-1266 b	1	2.580	0.130	-0.460			
Kepler-1639 b	1	2.580	0.790	-0.340			
Kepler-169 f	1	2.580	0.240	-0.240			
Kepler-182 b	1	2.580	1.180	-1.180			
Kepler-461 b	1	2.580	0.070	-0.060			
Kepler-500 b	1	2.580	0.250	-0.170			
Kepler-572 b	1	2.580	0.180	-0.170			
Kepler-65 c	1	2.580	0.060	-0.060			
Kepler-1886 b	1	2.582					
EPIC 212737443 b	1	2.586	0.126	-0.126			
Kepler-1854 b	1	2.587					
TOI-1064 b	1	2.587	0.043	-0.042	13.50000	1.70000	-1.80000
TOI-836 c	1	2.587	0.088	-0.088	9.60000	2.70000	-2.50000
HD 109833 c	1	2.590	0.196	-0.175			
K2-285 b	1	2.590	0.060	-0.060	9.68000	1.21000	-1.37000
Kepler-1388 b	1	2.590	0.130	-0.140			
Kepler-194 c	1	2.590	1.360	-1.360			
Kepler-265 e	1	2.590	0.550	-0.550			
Kepler-604 b	1	2.590	0.490	-0.270			
Kepler-843 b	1	2.590	0.610	-0.250			
K2-110 b	1	2.592	0.098	-0.097	15.90000	2.70000	-2.70000
Kepler-1821 b	1	2.592					
K2-395 b	1	2.597	0.192	-0.178			
EPIC 206024342 d	1	2.600	0.900	-0.900			
HD 18599 b	1	2.600	0.150	-0.130	24.10000	7.10000	-7.70000
K2-155 c	1	2.600	0.700	-0.200			
K2-174 b	1	2.600	0.100	-0.100			
K2-53 b	1	2.600	0.100	-0.100			
K2-90 b	1	2.600	0.100	-0.100			
Kepler-115 c	1	2.600	0.500	-0.500			
Kepler-122 e	1	2.600	0.540	-0.540			
Kepler-1233 b	1	2.600	1.080	-0.390			
Kepler-1362 b	1	2.600	0.120	-0.190			
Kepler-176 c	1	2.600	1.330	-1.330			
Kepler-505 b	1	2.600	0.110	-0.090			
Kepler-618 b	1	2.600	0.780	-0.410			
Kepler-663 b	1	2.600	0.200	-0.160			
Kepler-665 b	1	2.600	0.150	-0.150			
Kepler-84 e	1	2.600	0.490	-0.490			
Kepler-911 b	1	2.600	0.100	-0.100			
Kepler-92 c	1	2.600	0.080	-0.080	6.10000	1.80000	-1.80000
Kepler-990 b	1	2.600	0.650	-0.420			
TOI-700 c	1	2.600	0.140	-0.130			
HD 110067 f	1	2.601	0.042	-0.042	5.04000	1.89000	-1.94000
K2-207 b	1	2.606	0.370	-0.209			
Kepler-20 d	1	2.606	0.053	-0.039	13.40000	3.70000	-3.60000
HD 110067 g	1	2.607	0.052	-0.052	8.40000		
HD 22946 d	1	2.607	0.060	-0.060	26.57000		
Kepler-970 b	1	2.609	0.265	-0.203			
GJ 143 b	1	2.610	0.170	-0.160	22.70000	2.20000	-1.90000
Kepler-1147 b	1	2.610	0.800	-0.510			
Kepler-1187 b	1	2.610	0.510	-0.280			
Kepler-214 b	1	2.610	0.490	-0.490			
Kepler-242 b	1	2.610	1.600	-1.600			
Kepler-257 b	1	2.610	1.310	-1.310			
Kepler-284 c	1	2.610	1.180	-1.180			
Kepler-344 b	1	2.610	1.220	-1.220			
Kepler-704 b	1	2.610	0.600	-0.430			
TOI-2048 b	1	2.610	0.170	-0.160			
Kepler-1776 b	1	2.612					
Kepler-1916 b	1	2.618					
Kepler-385 d	1	2.619					
K2-320 b	1	2.620	0.230	-0.150			
K2-337 b	1	2.620	0.190	-0.140			
Kepler-450 c	1	2.620	0.140	-0.140			
Kepler-977 b	1	2.620	0.170	-0.170			
Kepler-1919 b	1	2.624					
Kepler-1321 d	1	2.628					
GJ 414 A b	1	2.630	1.220	-0.850			
K2-256 b	1	2.630	0.250	-0.210			
K2-292 b	1	2.630	0.110	-0.100	24.50000	4.40000	-4.40000
Kepler-1023 b	1	2.630	0.300	-0.180			
Kepler-1054 b	1	2.630	1.150	-0.530			
Kepler-1241 b	1	2.630	0.210	-0.230			
Kepler-221 e	1	2.630	0.250	-0.250			
Kepler-265 c	1	2.630	0.550	-0.550			
Kepler-319 c	1	2.630	0.370	-0.370			
Kepler-525 b	1	2.630	0.380	-0.520			
Kepler-581 b	1	2.630	0.560	-0.290			
Kepler-588 b	1	2.630	0.500	-0.220			
Kepler-722 b	1	2.630	0.710	-0.290			
Kepler-944 b	1	2.630	0.270	-0.210			
Kepler-945 b	1	2.630	0.470	-0.250			
TOI-763 c	1	2.630	0.120	-0.120	9.32000	1.02000	-1.02000
TOI-1136 e	1	2.639	0.072	-0.088			
K2-158 b	1	2.640	0.160	-0.100			
Kepler-1134 b	1	2.640	0.210	-0.260			
Kepler-127 d	1	2.640	0.140	-0.140			
Kepler-1548 b	1	2.640	0.540	-0.210			
Kepler-571 b	1	2.640	0.320	-0.170			
Kepler-635 b	1	2.640	0.360	-0.270			
Kepler-721 b	1	2.640	0.140	-0.140			
K2-165 d	1	2.648	0.253	-0.148			
Kepler-1822 b	1	2.648					
K2-212 b	1	2.650	0.200	-0.180			
Kepler-109 c	1	2.650	0.120	-0.120	8.20000		
Kepler-145 b	1	2.650	0.080	-0.080	37.10000	11.60000	-11.60000
Kepler-1941 b	1	2.650					
Kepler-253 c	1	2.650	1.110	-1.110			
Kepler-299 c	1	2.650	0.630	-0.630			
Kepler-375 c	1	2.650	0.960	-0.960			
Kepler-603 b	1	2.650	0.590	-0.260			
TOI-277 b	1	2.650	0.180	-0.180			
TOI-1064 c	1	2.651	0.043	-0.042	2.50000	1.80000	-2.00000
Kepler-1931 b	1	2.653					
Kepler-616 d	1	2.653					
Kepler-1924 b	1	2.654					
K2-416 b	1	2.660	0.190	-0.140	1652.70772		
KOI-351 e	1	2.660	0.290	-0.290			
Kepler-1102 b	1	2.660	0.530	-0.230			
Kepler-1110 b	1	2.660	0.380	-0.260			
Kepler-127 c	1	2.660	0.140	-0.140			
Kepler-1551 b	1	2.660	0.910	-0.420			
Kepler-1642 c	1	2.660	0.290	-0.210			
Kepler-1987 d	1	2.660	0.250	-0.180			
Kepler-218 d	1	2.660	0.280	-0.180			
Kepler-346 b	1	2.660	1.240	-1.240			
Kepler-664 b	1	2.660	0.680	-0.250			
Kepler-880 b	1	2.660	1.050	-0.440			
Kepler-963 b	1	2.660	0.300	-0.190			
Kepler-196 d	1	2.661					
K2-264 c	1	2.668	0.201	-0.194			
HD 63433 c	1	2.670	0.120	-0.120			
K2-26 b	1	2.670	0.460	-0.420			
K2-348 c	1	2.670	0.230	-0.110			
K2-7 b	1	2.670	0.560	-0.560			
K2-75 b	1	2.670	0.320	-0.320			
Kepler-1044 b	1	2.670	0.620	-0.290			
Kepler-1453 b	1	2.670	0.440	-0.210			
Kepler-187 c	1	2.670	0.520	-0.520			
Kepler-1978 b	1	2.670	0.380	-0.210			
Kepler-263 b	1	2.670	1.450	-1.450			
Kepler-288 d	1	2.670	1.270	-1.270			
Kepler-292 e	1	2.670	0.350	-0.350			
Kepler-357 c	1	2.670	1.570	-1.570			
Kepler-517 b	1	2.670	0.320	-0.220			
Kepler-557 b	1	2.670	0.800	-0.380			
Kepler-80 b	1	2.670	0.100	-0.100	6.93000	1.05000	-0.70000
Kepler-937 c	1	2.670	0.910	-0.390			
Kepler-96 b	1	2.670	0.220	-0.220	8.46000	3.40000	-3.40000
Kepler-980 b	1	2.670	0.230	-0.450			
K2-402 b	1	2.678	0.213	-0.195			
K2-358 b	1	2.680	0.170	-0.140			
K2-58 b	1	2.680	0.370	-0.370			
Kepler-1184 b	1	2.680	0.600	-0.300			
Kepler-289 d	1	2.680	0.170	-0.170	4.00000	0.90000	-0.90000
Kepler-487 c	1	2.680	0.180	-0.490			
Kepler-561 c	1	2.680	0.430	-0.250			
Kepler-899 b	1	2.680	0.460	-0.260			
TOI-421 b	1	2.680	0.190	-0.180	7.17000	0.66000	-0.66000
Kepler-1772 b	1	2.686					
K2-171 b	1	2.687	0.400	-0.332			
EPIC 212737443 c	1	2.690	0.146	-0.146			
K2-182 b	1	2.690	0.070	-0.050	20.00000	5.00000	-5.00000
K2-268 c	1	2.690	0.770	-0.210			
Kepler-1045 b	1	2.690	0.210	-0.160			
Kepler-1369 b	1	2.690	0.420	-0.250			
Kepler-168 c	1	2.690	1.210	-1.210			
Kepler-512 b	1	2.690	0.490	-0.310			
Kepler-545 b	1	2.690	0.300	-0.210			
Kepler-671 b	1	2.690	0.490	-0.200			
TOI-2134 b	1	2.690	0.160	-0.160	9.13000	0.78000	-0.76000
Kepler-1452 b	1	2.700	0.390	-0.350			
Kepler-1539 b	1	2.700	0.190	-0.150			
Kepler-1545 b	1	2.700	0.220	-0.180			
Kepler-228 c	1	2.700	1.240	-1.240			
Kepler-259 c	1	2.700	1.310	-1.310			
Kepler-290 c	1	2.700	1.390	-1.390			
Kepler-32 d	1	2.700	0.200	-0.200			
Kepler-668 b	1	2.700	0.230	-0.180			
Kepler-811 b	1	2.700	0.680	-0.480			
Kepler-995 b	1	2.700	0.190	-0.170			
TOI-2000 b	1	2.700	0.150	-0.150	11.00000	2.40000	-2.40000
TOI-712 c	1	2.701	0.092	-0.082			
Kepler-1677 b	1	2.702					
Kepler-1785 b	1	2.704					
Kepler-1807 b	1	2.704					
Kepler-27 d	1	2.706					
Kepler-1801 b	1	2.709					
Kepler-1843 b	1	2.709					
Kepler-1230 b	1	2.710	0.490	-0.290			
Kepler-1543 b	1	2.710	1.210	-0.510			
Kepler-233 c	1	2.710	0.780	-0.780			
Kepler-294 c	1	2.710	1.270	-1.270			
Kepler-305 d	1	2.710	0.410	-0.410			
Kepler-355 c	1	2.710	1.220	-1.220			
Kepler-478 b	1	2.710	0.090	-0.330			
Kepler-48 c	1	2.710	0.140	-0.140	14.61000	2.30000	-2.30000
Kepler-540 b	1	2.710	0.380	-0.260			
Kepler-655 b	1	2.710	0.410	-0.270			
Kepler-1748 b	1	2.713					
K2-331 c	1	2.720	0.140	-0.100			
Kepler-1058 b	1	2.720	0.110	-0.320			
Kepler-26 c	1	2.720	0.120	-0.120	6.20000	0.65000	-0.65000
Kepler-351 d	1	2.720	0.190	-0.300			
Kepler-358 b	1	2.720	1.360	-1.360			
Kepler-49 b	1	2.720					
Kepler-979 b	1	2.720	0.420	-0.230			
TOI-122 b	1	2.720	0.180	-0.180			
TOI-125 b	1	2.726	0.075	-0.075	9.50000	0.88000	-0.88000
K2-380 b	1	2.729	0.186	-0.176			
K2-266 e	1	2.730	0.140	-0.110	14.30000	6.40000	-5.00000
K2-37 d	1	2.730	0.360	-0.360			
Kepler-1129 c	1	2.730	0.460	-0.270			
Kepler-1567 b	1	2.730	0.400	-0.230			
Kepler-164 c	1	2.730	0.520	-0.520			
Kepler-2000 b	1	2.730	0.100	-0.170			
Kepler-221 d	1	2.730	0.250	-0.250			
Kepler-385 b	1	2.730	1.380	-1.380			
Kepler-436 b	1	2.730	0.230	-0.240			
Kepler-506 b	1	2.730	0.060	-0.060			
Kepler-551 b	1	2.730	0.250	-0.150			
Kepler-836 b	1	2.730	0.640	-0.320			
Kepler-838 b	1	2.730	0.510	-0.250			
HIP 97166 b	1	2.740	0.130	-0.130	20.00000	1.50000	-1.50000
K2-350 c	1	2.740	0.250	-0.180			
Kepler-1118 b	1	2.740	0.600	-0.430			
Kepler-192 b	1	2.740	0.450	-0.450			
Kepler-212 c	1	2.740	0.510	-0.510			
Kepler-80 c	1	2.740	0.120	-0.100	6.74000	1.23000	-0.86000
TOI-251 b	1	2.740	0.180	-0.180	317.83000		
GJ 1214 b	1	2.742	0.050	-0.053	8.17000	0.43000	-0.43000
Kepler-1847 b	1	2.745					
Kepler-25 b	1	2.748	0.038	-0.035	8.70000	2.50000	-2.30000
Kepler-1815 b	1	2.749					
K2-37 c	1	2.750	0.270	-0.270			
Kepler-1796 b	1	2.750					
Kepler-193 c	1	2.750	1.240	-1.240			
Kepler-304 d	1	2.750	0.210	-0.210			
TOI-2545 b	1	2.750					
TOI-125 c	1	2.759	0.100	-0.100	6.63000	0.99000	-0.99000
K2-123 b	1	2.760	0.160	-0.160			
Kepler-1458 b	1	2.760	0.420	-0.210			
Kepler-172 e	1	2.760	0.560	-0.560			
Kepler-1762 b	1	2.760					
Kepler-1944 b	1	2.760					
Kepler-244 b	1	2.760	1.160	-1.160			
Kepler-607 c	1	2.760					
Kepler-819 b	1	2.760	0.250	-0.170			
TOI-1260 c	1	2.760	0.070	-0.070	13.20000	4.23000	-4.23000
Kepler-449 c	1	2.764	0.086	-0.086			
TOI-969 b	1	2.765	0.088	-0.097	9.10000	1.00000	-1.00000
K2-330 b	1	2.770	0.140	-0.090			
K2-75 c	1	2.770	0.380	-0.380			
Kepler-1077 b	1	2.770	0.700	-0.330			
Kepler-1140 b	1	2.770	0.450	-0.370			
Kepler-251 c	1	2.770	0.490	-0.490			
Kepler-251 d	1	2.770	0.490	-0.490			
Kepler-251 e	1	2.770	0.490	-0.490			
TOI-269 b	1	2.770	0.120	-0.120	8.80000	1.40000	-1.40000
TOI-444 b	1	2.770	0.200	-0.200			
TOI-2443 b	1	2.773	0.049	-0.051			
Kepler-487 d	1	2.775					
Kepler-1906 b	1	2.776					
Kepler-1840 b	1	2.778					
K2-284 b	1	2.780	0.140	-0.120			
Kepler-1669 b	1	2.780					
Kepler-24 e	1	2.780	0.640	-0.640			
Kepler-26 b	1	2.780	0.110	-0.110	5.12000	0.65000	-0.61000
Kepler-480 b	1	2.780	0.290	-0.210			
Kepler-531 b	1	2.780	0.080	-0.190			
Kepler-58 b	1	2.780			35.50000		
Kepler-870 b	1	2.780	0.510	-0.290			
Kepler-894 b	1	2.780	0.300	-0.340			
Kepler-799 c	1	2.781					
K2-249 b	1	2.790	0.270	-0.220			
K2-319 b	1	2.790	0.110	-0.100			
Kepler-150 d	1	2.790	0.410	-0.410			
Kepler-152 b	1	2.790	0.170	-0.170			
Kepler-192 c	1	2.790	0.520	-0.520			
Kepler-325 d	1	2.790	1.390	-1.390			
Kepler-573 b	1	2.790	0.360	-0.230			
Kepler-586 b	1	2.790	0.360	-0.200			
Kepler-835 b	1	2.790	0.540	-0.290			
K2-206 b	1	2.795	0.223	-0.155			
Kepler-529 d	1	2.795					
Kepler-1784 b	1	2.799					
Kepler-1469 b	1	2.800	0.370	-0.260			
Kepler-24 c	1	2.800			508.50000		
Kepler-259 b	1	2.800	1.370	-1.370			
Kepler-276 d	1	2.800	1.230	-0.270	16.30000	5.00000	-4.30000
Kepler-350 d	1	2.800	1.280	-0.540	14.90000	5.30000	-4.70000
Kepler-66 b	1	2.800	0.160	-0.160			
Kepler-694 b	1	2.800	0.520	-0.220			
Kepler-912 b	1	2.800	0.840	-0.510			
Kepler-1113 b	1	2.810	1.130	-0.360			
Kepler-1234 b	1	2.810	0.160	-0.810			
Kepler-1333 b	1	2.810	0.400	-0.250			
Kepler-1696 b	1	2.810					
Kepler-1996 c	1	2.810	0.200	-0.080			
Kepler-219 d	1	2.810	0.480	-0.480			
Kepler-752 b	1	2.810	0.260	-0.210			
Kepler-892 b	1	2.810	0.370	-0.270			
Kepler-1690 b	1	2.811					
Kepler-1725 b	1	2.813					
Kepler-1897 b	1	2.814					
Kepler-1183 b	1	2.820	0.520	-0.300			
Kepler-1411 b	1	2.820	0.430	-0.240			
Kepler-1538 b	1	2.820	0.700	-0.310			
Kepler-198 b	1	2.820	0.420	-0.420			
Kepler-281 b	1	2.820	1.120	-1.120			
Kepler-722 c	1	2.820	0.560	-0.330			
Kepler-733 b	1	2.820	0.460	-0.190			
TOI-4479 b	1	2.820	0.650	-0.630			
TOI-561 d	1	2.820	0.070	-0.070	13.20000	1.00000	-0.90000
Kepler-1738 b	1	2.825					
K2-188 c	1	2.830	0.150	-0.150			
Kepler-1099 b	1	2.830	0.430	-0.510			
Kepler-1359 b	1	2.830	0.450	-0.320			
Kepler-264 c	1	2.830	0.580	-0.580			
Kepler-555 b	1	2.830	0.560	-0.290			
Kepler-585 b	1	2.830	0.550	-0.270			
Kepler-83 b	1	2.830	0.410	-0.410			
Kepler-1789 b	1	2.831					
EPIC 220674823 c	1	2.836	0.086	-0.073	8.90000	2.40000	-2.40000
Kepler-1724 b	1	2.837					
Kepler-410 A b	1	2.838	0.054	-0.054			
Kepler-1665 b	1	2.839					
K2-181 b	1	2.840	0.200	-0.200			
Kepler-133 c	1	2.840	0.480	-0.480			
Kepler-527 b	1	2.840	1.350	-0.460			
Kepler-599 b	1	2.840	0.150	-0.320			
Kepler-612 b	1	2.840	0.660	-0.270			
Kepler-701 b	1	2.840	0.220	-0.450			
Kepler-1770 b	1	2.841					
K2-199 c	1	2.850	0.100	-0.090	12.40000	2.30000	-2.30000
Kepler-201 c	1	2.850	0.600	-0.600			
Kepler-288 c	1	2.850	1.360	-1.360			
Kepler-358 c	1	2.850	1.430	-1.430			
Kepler-466 b	1	2.850	0.220	-0.170			
Kepler-800 b	1	2.850	0.340	-0.260			
HD 110067 d	1	2.852	0.039	-0.039	8.52000	3.31000	-3.25000
Kepler-1237 b	1	2.860	0.390	-0.210			
Kepler-1325 b	1	2.860	0.400	-0.470			
Kepler-1388 d	1	2.860	0.120	-0.190			
Kepler-1419 b	1	2.860	0.660	-0.290			
Kepler-142 c	1	2.860	0.550	-0.550			
Kepler-170 c	1	2.860	0.170	-0.170			
Kepler-172 c	1	2.860	0.530	-0.530			
Kepler-304 b	1	2.860	0.210	-0.210			
Kepler-58 c	1	2.860			53.00000		
Kepler-1722 b	1	2.867					
KOI-351 d	1	2.870	0.300	-0.300			
Kepler-1011 b	1	2.870	0.290	-0.440			
Kepler-11 c	1	2.870	0.050	-0.060	2.90000	2.90000	-1.60000
Kepler-276 b	1	2.870	1.350	-1.350			
Kepler-297 b	1	2.870	0.520	-0.520			
Kepler-593 b	1	2.870	0.690	-0.290			
Kepler-880 c	1	2.870	0.580	-0.940			
Kepler-921 b	1	2.870	0.330	-0.730			
TOI-1052 b	1	2.870	0.290	-0.240	16.90000	1.70000	-1.70000
TOI-178 g	1	2.870	0.140	-0.130	3.94000	1.31000	-1.62000
Kepler-1684 b	1	2.871					
TOI-1136 c	1	2.879	0.060	-0.062			
K2-378 b	1	2.880	0.270	-0.230			
KOI-351 f	1	2.880	0.520	-0.520			
Kepler-1723 b	1	2.880					
Kepler-178 c	1	2.880	1.230	-1.230			
Kepler-1666 b	1	2.883					
HD 109833 b	1	2.888	0.152	-0.127			
Kepler-1682 b	1	2.889					
K2-70 b	1	2.890	0.470	-0.470			
Kepler-53 b	1	2.890			111.00000		
Kepler-689 b	1	2.890	0.350	-0.230			
Kepler-781 b	1	2.890	0.490	-0.240			
Kepler-805 b	1	2.890	0.130	-0.250			
Kepler-20 c	1	2.894	0.036	-0.033	11.10000	2.10000	-2.10000
Kepler-1921 b	1	2.895					
HD 63935 c	1	2.900	0.130	-0.130	11.10000	2.40000	-2.40000
K2-124 b	1	2.900	0.100	-0.100			
K2-255 b	1	2.900	0.280	-0.110			
Kepler-1239 b	1	2.900	0.370	-0.310			
Kepler-130 c	1	2.900	0.250	-0.250			
Kepler-1447 b	1	2.900	0.500	-0.240			
Kepler-1518 c	1	2.900	0.820	-0.680			
Kepler-1554 b	1	2.900	0.230	-0.270			
Kepler-178 b	1	2.900	1.250	-1.250			
Kepler-276 c	1	2.900	1.270	-0.280	16.60000	4.40000	-3.60000
Kepler-314 c	1	2.900	0.430	-0.430			
Kepler-600 b	1	2.900	0.210	-0.390			
Kepler-631 b	1	2.900	0.320	-0.230			
Kepler-642 b	1	2.900	1.300	-0.560			
Kepler-716 b	1	2.900	0.350	-0.170			
Kepler-863 b	1	2.900	0.680	-0.320			
Kepler-875 b	1	2.900	1.020	-0.450			
Kepler-1700 b	1	2.901					
Kepler-107 e	1	2.903	0.035	-0.035	14.10000	3.30000	-3.30000
K2-138 f	1	2.904	0.164	-0.111	1.63000	2.12000	-1.18000
K2-365 b	1	2.906	0.195	-0.176			
Kepler-1801 c	1	2.910	0.830	-0.420			
Kepler-325 b	1	2.910	1.440	-1.440			
Kepler-949 b	1	2.910	0.360	-0.230			
TOI-1221 b	1	2.910	0.130	-0.120	1112.39942		
TOI-561 c	1	2.910	0.040	-0.040	5.39000	0.69000	-0.68000
HD 136352 c	1	2.916	0.075	-0.073	11.24000	0.65000	-0.63000
Kepler-1475 b	1	2.920	0.990	-0.460			
Kepler-153 b	1	2.920	1.760	-1.760			
Kepler-1878 b	1	2.920					
Kepler-277 b	1	2.920	0.730	-0.630	87.30000	41.70000	-39.90000
Kepler-709 b	1	2.920	0.180	-0.190			
Kepler-769 b	1	2.920	1.300	-0.460			
Kepler-1887 b	1	2.925					
TOI-824 b	1	2.926	0.202	-0.191	18.46700	1.84300	-1.87500
HD 15906 c	1	2.930	0.070	-0.060			
K2-266 d	1	2.930	0.140	-0.120	8.90000	5.70000	-3.80000
K2-317 b	1	2.930	0.190	-0.170			
Kepler-1052 b	1	2.930	0.540	-0.310			
Kepler-221 c	1	2.930	0.270	-0.270			
Kepler-549 c	1	2.930	0.250	-0.590			
Kepler-708 b	1	2.930	0.640	-0.280			
Kepler-736 b	1	2.930	0.170	-0.530			
TOI-125 d	1	2.930	0.170	-0.170	13.60000	1.20000	-1.20000
Kepler-1731 b	1	2.933					
Kepler-1673 b	1	2.936					
Kepler-1041 b	1	2.940	0.620	-0.530			
Kepler-1086 c	1	2.940	0.110	-0.130			
Kepler-1202 b	1	2.940	0.910	-0.310			
Kepler-123 b	1	2.940	0.570	-0.570			
Kepler-139 b	1	2.940	0.570	-0.570			
Kepler-1495 b	1	2.940	0.720	-0.320			
Kepler-210 b	1	2.940	0.210	-0.210			
Kepler-58 d	1	2.940	1.400	-1.400			
Kepler-67 b	1	2.940	0.160	-0.160			
TOI-2406 b	1	2.940	0.170	-0.160			
Kepler-1914 b	1	2.943					
Kepler-1889 b	1	2.944					
K2-372 b	1	2.945	0.077	-0.075			
Kepler-1757 b	1	2.947					
K2-270 c	1	2.950	0.160	-0.160			
Kepler-154 c	1	2.950	0.620	-0.620			
Kepler-1641 c	1	2.950	0.980	-0.490			
Kepler-219 b	1	2.950	0.490	-0.490			
Kepler-344 c	1	2.950	1.380	-1.380			
Kepler-465 b	1	2.950	0.250	-0.160			
Kepler-735 b	1	2.950	0.160	-0.120			
TOI-2459 b	1	2.953	0.092	-0.066			
Kepler-1920 b	1	2.954					
Kepler-1728 b	1	2.955					
Kepler-1129 b	1	2.960	0.510	-0.330			
Kepler-650 b	1	2.960	0.510	-0.450			
Kepler-1354 b	1	2.970	1.220	-0.500			
Kepler-1672 b	1	2.970					
Kepler-741 b	1	2.970	1.010	-0.350			
Kepler-949 c	1	2.970	0.610	-0.430			
Kepler-993 b	1	2.970	0.180	-0.120			
K2-278 b	1	2.980	0.230	-0.230			
Kepler-1299 b	1	2.980	0.660	-0.420			
Kepler-985 b	1	2.980	0.140	-0.150			
Kepler-1881 b	1	2.981					
Kepler-1667 b	1	2.984					
Kepler-457 d	1	2.985					
Kepler-1717 b	1	2.989					
HD 63935 b	1	2.990	0.140	-0.140	10.80000	1.80000	-1.80000
Kepler-1175 b	1	2.990	0.270	-0.230			
Kepler-1341 b	1	2.990	0.420	-0.370			
Kepler-223 b	1	2.990	0.180	-0.270	7.40000	1.30000	-1.10000
Kepler-255 c	1	2.990	1.180	-1.180			
