# Update the catalog by copy/pasting the content from the NASA Exoplanet Archive's Table Access Protocol (TAP)
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_masse,pl_masseerr1,pl_masseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# or this link if you want to use best planet mass estimate (mass, m*sin(i), or m*sin(i)/sin(i)):
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# Last update: 2024/04/24 - normal mass
# Warning: remember to keep this header (10 lines, 1st planet on line 11)
#
# pl_name	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2	pl_eqt
Kepler-637 b	4.750	0.510	-0.560				
Kepler-711 b	3.410	0.340	-0.630				
Kepler-247 c	4.090	1.140	-1.140				
Kepler-237 b	1.410	0.750	-0.750				
Kepler-905 b	1.410	0.050	-0.050				
Kepler-384 b	1.120	0.320	-0.320				
HATS-50 b	12.666	0.841	-0.841	123.95370	31.78300	-31.78300	
Kepler-163 b	1.050	0.440	-0.440				
Kepler-1156 b	1.320	0.140	-0.090				
Kepler-960 b	2.290	0.070	-0.250				
Kepler-1066 b	2.360	0.500	-0.330				
Kepler-1360 b	3.400	1.170	-0.760				
Kepler-218 b	1.480	0.120	-0.120				
Kepler-1128 b	3.650	0.530	-0.340				
Kepler-1309 b	2.370	0.200	-0.200				
Kepler-1329 b	2.170	0.060	-0.160				
Kepler-1579 b	0.840	0.060	-0.050				
Kepler-1235 b	0.790	0.120	-0.060				
Kepler-649 b	2.260	0.140	-0.120				
Kepler-653 c	0.780	0.130	-0.120				
Kepler-524 c	0.960	0.080	-0.070				
Kepler-1614 b	1.490	0.120	-0.150				
Kepler-1636 b	3.230	0.760	-0.350				
Kepler-971 b	2.130	0.220	-0.240				
Kepler-1460 b	1.960	0.140	-0.130				
Kepler-24 e	2.780	0.640	-0.640				
Kepler-889 b	1.090	0.190	-0.130				
Kepler-1014 b	2.390	0.210	-0.250				
Kepler-117 b	8.059	0.269	-0.269	29.87500	10.48800	-10.48800	9.84000000000e+02
Kepler-1193 b	1.320	0.210	-0.170				
Kepler-1153 b	1.730	0.210	-0.110				
Kepler-333 c	1.110	0.200	-0.200				
Kepler-150 e	3.120	0.550	-0.550				
Kepler-1402 b	0.760	0.080	-0.070				
Kepler-1410 b	1.780	0.120	-0.140				
Kepler-275 d	3.330	0.740	-0.740				
Kepler-1154 c	2.360	0.950	-0.490				
Kepler-390 c	0.790	0.080	-0.080				
Kepler-120 c	1.530	0.090	-0.090				
Kepler-272 d	2.250	1.220	-1.220				
Kepler-371 b	1.890	0.520	-0.520				
Kepler-366 c	1.790	0.810	-0.810				
Kepler-586 b	2.790	0.360	-0.200				
Kepler-539 b	8.373	0.191	-0.191	308.29510	92.17070	-92.17070	3.87600000000e+02
Kepler-1072 b	1.580	0.720	-0.240				
Kepler-675 b	2.440	0.240	-0.160				
Kepler-162 b	1.260	0.670	-0.670				
CoRoT-28 b	10.705	0.740	-0.740	153.82972	27.65121	-27.65121	
Kepler-237 c	2.080	1.100	-1.100				
Kepler-342 c	1.960	0.350	-0.350				
Kepler-346 c	3.070	1.460	-1.460				
Kepler-1272 b	2.370	0.700	-0.320				
Kepler-811 b	2.700	0.680	-0.480				
Kepler-67 b	2.940	0.160	-0.160				
Kepler-464 b	3.300	0.160	-0.130				
Kepler-262 c	1.640	0.680	-0.680				
Kepler-796 b	1.300	0.360	-0.220				
Kepler-29 b	2.550	0.120	-0.120	5.00000	1.50000	-1.30000	
Kepler-79 e	3.490	0.140	-0.140	4.10000	1.20000	-1.10000	
Kepler-1646 b	1.230	0.280	-0.240				
Kepler-270 b	2.010	0.400	-0.400				
Kepler-800 b	2.850	0.340	-0.260				
Kepler-259 b	2.800	1.370	-1.370				
Kepler-1218 b	1.440	0.150	-0.140				
Kepler-1510 b	3.360	1.230	-0.560				
Kepler-1534 b	1.890	0.220	-0.150				
EPIC 212737443 b	2.586	0.126	-0.126				5.36000000000e+02
Kepler-115 c	2.600	0.500	-0.500				
Kepler-228 d	4.040	1.850	-1.850				
Kepler-112 c	2.400	0.580	-0.580				
Kepler-1511 b	1.680	0.690	-0.240				
Kepler-195 c	1.550	0.570	-0.570				
Kepler-481 b	2.500	0.370	-0.290				
Kepler-1080 b	3.280	1.130	-0.500				
Kepler-1423 b	1.060	0.090	-0.070				
Kepler-206 d	1.190	0.240	-0.240				
Kepler-587 b	2.230	0.640	-0.170				
Kepler-922 b	1.420	0.180	-0.110				
Kepler-199 c	3.250	0.580	-0.580				
Kepler-1248 b	1.180	0.200	-0.110				
Kepler-660 b	2.570	0.110	-0.170				
Kepler-1455 b	2.160	0.150	-0.160				
Kepler-1366 b	1.430	0.100	-0.100				
Kepler-172 d	2.250	0.400	-0.400				
Kepler-736 b	2.930	0.170	-0.530				
Kepler-332 b	1.170	0.080	-0.080				
Kepler-1210 b	1.700	0.300	-0.130				
Kepler-817 b	9.030	2.060	-1.130				
Kepler-1171 b	2.560	0.680	-0.500				
Kepler-1229 b	1.400	0.110	-0.130				
Kepler-584 b	4.210	1.590	-0.560				
Kepler-814 b	2.120	0.690	-0.300				
Kepler-247 d	3.940	1.100	-1.100				
Kepler-604 b	2.590	0.490	-0.270				
Kepler-1068 b	3.630	0.890	-0.370				
Kepler-379 c	2.290	0.430	-0.430				
Kepler-1097 b	3.260	0.260	-0.260				
Kepler-1083 b	3.360	0.160	-0.630				
Kepler-320 c	1.370	0.640	-0.640				
Kepler-1247 b	2.330	0.210	-0.160				
Kepler-645 b	2.100	0.630	-0.280				
Kepler-1388 e	2.460	0.140	-0.150				
Kepler-257 c	5.410	2.720	-2.720				
Kepler-133 c	2.840	0.480	-0.480				
Kepler-707 b	1.330	0.090	-0.100				
KIC 10001893 d							
Kepler-1520 b	5.770	0.220	-0.300				
Kepler-1046 b	1.710	0.120	-0.110				
Kepler-193 c	2.750	1.240	-1.240				
Kepler-946 b	1.930	0.320	-0.200				
Kepler-802 b	3.540	0.470	-0.400				
Kepler-743 b	1.210	0.030	-0.050				
Kepler-1563 b	0.750	0.120	-0.080				
Kepler-1388 b	2.590	0.130	-0.140				
Kepler-1110 b	2.660	0.380	-0.260				
Kepler-852 b	2.540	0.450	-0.170				
Kepler-991 b	2.540	0.130	-0.120				
Kepler-770 b	2.300	0.320	-0.170				
Kepler-79 b	3.470	0.070	-0.070	10.90000	7.40000	-6.00000	
Kepler-150 d	2.790	0.410	-0.410				
Kepler-337 b	1.540	0.430	-0.430				
Kepler-944 b	2.630	0.270	-0.210				
Kepler-948 b	1.850	0.320	-0.410				
CoRoT-14 b	12.220	0.780	-0.780	2415.40000	190.70000	-190.70000	1.95200000000e+03
Kepler-906 b	2.110	0.100	-0.100				
Kepler-209 c	3.100	0.510	-0.510				
Kepler-356 b	1.570	0.290	-0.290				
Kepler-349 c	1.960	0.740	-0.740				
Kepler-148 c	3.600	1.760	-1.760				
Kepler-140 c	1.800	0.350	-0.350				
Kepler-348 c	1.330	0.250	-0.250				
Kepler-1464 b	1.660	0.290	-0.160				
Kepler-1575 b	1.310	0.200	-0.130				
Kepler-1592 b	1.540	0.700	-0.280				
Kepler-466 c	1.250	0.100	-0.070				
KIC 10001893 b							
Kepler-1305 b	1.880	0.350	-0.190				
Kepler-1508 b	1.330	0.530	-0.260				
Kepler-1483 b	1.520	0.660	-0.300				
Kepler-42 d	0.570	0.180	-0.180				4.50000000000e+02
2MASS J22362452+4751425 b				3972.87500	476.74500	-476.74500	
Kepler-804 b	1.940	0.240	-0.160				
Kepler-1409 b	1.040	0.080	-0.070				
Kepler-1265 b	1.350	0.070	-0.130				
Kepler-296 e	1.530	0.270	-0.250				
Kepler-1499 b	1.190	0.250	-0.140				
Kepler-1345 b	2.360	1.060	-0.460				
K2-286 b	2.100	0.200	-0.200				3.47000000000e+02
Kepler-149 d	3.960	0.680	-0.680				
Kepler-123 b	2.940	0.570	-0.570				
Kepler-1255 b	2.320	0.640	-0.290				
Kepler-542 b	1.570	0.100	-0.110				
Kepler-1574 b	1.290	0.280	-0.150				
Kepler-521 b	3.180	0.310	-0.230				
Kepler-805 b	2.890	0.130	-0.250				
Kepler-755 b	1.760	0.060	-0.310				
Kepler-509 b	2.490	0.060	-0.060				
Kepler-114 b	1.260	0.130	-0.130				
Kepler-613 b	2.290	0.400	-0.170				
Kepler-750 b	3.070	1.060	-0.400				
Kepler-761 b	2.030	0.250	-0.170				
Kepler-1137 b	2.200	0.830	-0.400				
K2-150 b	2.000	0.270	-0.210				
Kepler-1226 b	1.450	0.260	-0.150				
Kepler-1017 b	1.990	0.290	-0.120				
Kepler-714 b	9.670	2.490	-1.010				
Kepler-897 b	2.390	0.660	-0.250				
Kepler-862 b	2.210	0.440	-0.170				
Kepler-1000 b	4.760	0.340	-0.310				
Kepler-869 b	3.610	0.830	-0.620				
Kepler-119 c	0.920	0.350	-0.350				
Kepler-536 b	3.100	0.380	-0.220				
Kepler-166 d	1.730	0.150	-0.100				
EPIC 201757695.02	0.908	0.059	-0.064				
Kepler-192 c	2.790	0.520	-0.520				
CoRoT-21 b	14.572	1.569	-1.569	718.29580	98.52730	-98.52730	
Kepler-499 b	2.170	0.250	-0.160				
Kepler-1432 b	2.220	0.690	-0.300				
Kepler-1154 b	2.340	1.060	-0.490				
Kepler-124 c	1.750	0.090	-0.090				
Kepler-295 b	1.220	0.640	-0.640				
Kepler-226 b	1.550	0.620	-0.620				
Kepler-806 b	1.140	0.330	-0.240				
Kepler-1642 b	3.200	0.340	-0.250				
K2-289 b	9.100	0.300	-0.300				7.53000000000e+02
Kepler-1330 b	1.650	0.400	-0.130				
Kepler-335 c	3.070	0.660	-0.660				
Kepler-1135 b	1.850	0.330	-0.160				
Kepler-217 c	1.850	0.270	-0.270				
Kepler-466 b	2.850	0.220	-0.170				
Kepler-135 b	1.810	0.350	-0.350				
Kepler-286 b	1.240	0.250	-0.250				
OGLE-TR-111 b	11.422	0.291	-0.291				
Kepler-608 b	3.640	0.720	-0.440				
Kepler-1185 b	1.330	0.080	-0.050				
Kepler-161 c	2.050	0.150	-0.150				
Kepler-201 c	2.850	0.600	-0.600				
kap And b				4327.36000	7323.22400	-332.87400	1.90000000000e+03
Kepler-336 b	1.020	0.190	-0.190				
Kepler-1016 b	2.180	0.370	-0.280				
Kepler-1591 b	1.270	0.410	-0.190				
Kepler-132 d	1.550	0.300	-0.300				
EPIC 249893012 c	3.670	0.170	-0.140	14.67000	1.84000	-1.89000	9.90000000000e+02
Kepler-219 b	2.950	0.490	-0.490				
Kepler-364 b	1.550	0.370	-0.370				
Kepler-211 b	1.260	0.090	-0.090				
Kepler-1102 b	2.660	0.530	-0.230				
Kepler-38 b	4.300	0.110	-0.110	122.00000			4.75000000000e+02
Kepler-421 b	4.160	0.190	-0.160				1.85000000000e+02
Kepler-233 b	2.430	0.660	-0.660				
Kepler-301 d	1.750	0.940	-0.940				
EPIC 248847494 b	12.442	0.785	-0.785	4131.79000			1.83000000000e+02
Kepler-368 b	3.260	0.910	-0.910				
K2-151 b	1.490	0.080	-0.080				5.66000000000e+02
Kepler-648 b	3.220	0.120	-0.240				
Kepler-1631 b	1.350	0.200	-0.150				
Kepler-300 b	1.670	0.760	-0.760				
Kepler-259 c	2.700	1.310	-1.310				
Kepler-118 c	7.680	3.430	-3.430				
Kepler-1300 b	1.370	0.300	-0.310				
Kepler-296 d	2.090	0.330	-0.320				
Kepler-313 b	2.530	0.310	-0.310				
Kepler-309 b	1.560	0.140	-0.140				
Kepler-516 b	5.740	1.430	-1.160				
Kepler-1263 b	1.140	0.280	-0.120				
Kepler-173 b	1.290	0.640	-0.640				
Kepler-229 c	4.920	1.740	-1.740				
1RXS J160929.1-210524 b				3000.00000	300.00000	-300.00000	1.70000000000e+03
Kepler-870 b	2.780	0.510	-0.290				
Kepler-851 b	1.680	0.270	-0.210				
Kepler-390 b	0.820	0.070	-0.070				
WTS-1 b	16.700	1.790	-2.020	1274.44000	111.24000	-111.24000	1.50000000000e+03
Kepler-358 c	2.850	1.430	-1.430				
Kepler-108 b	8.650	0.480	-0.480				
Kepler-1626 b	2.020	0.660	-0.430				
Kepler-591 b	3.390	0.550	-0.250				
Kepler-1129 c	2.730	0.460	-0.270				
Kepler-1336 b	1.980	0.300	-0.400				
Kepler-374 c	1.100	0.570	-0.570				
Kepler-304 b	2.860	0.210	-0.210				
Kepler-288 c	2.850	1.360	-1.360				
Kepler-166 b	2.270	1.170	-1.170				
Kepler-272 b	1.430	0.770	-0.770				
Kepler-216 c	3.040	0.590	-0.590				
Kepler-307 c	2.200	0.070	-0.070	3.64000	0.65000	-0.58000	
K2-269 b	1.570	0.120	-0.120				1.42900000000e+03
Kepler-788 b	2.550	0.900	-0.400				
Kepler-238 b	1.730	0.400	-0.400				
Kepler-1405 b	3.960	0.880	-0.450				
Kepler-1621 b	2.160	0.800	-0.370				
Kepler-1172 b	3.200	0.400	-0.280				
Kepler-995 b	2.700	0.190	-0.170				
Kepler-171 c	2.560	1.150	-1.150				
Kepler-1252 b	1.670	0.420	-0.230				
Kepler-1178 b	1.070	0.060	-0.080				
COCONUTS-2 b	12.442	0.336	-0.336	2002.31896	476.74261	-603.87397	4.34000000000e+02
Kepler-1443 b	0.970	0.220	-0.090				
Kepler-1449 b	1.680	0.370	-0.180				
Kepler-1467 b	3.300	0.310	-0.250				
Kepler-771 b	1.820	0.310	-0.210				
Kepler-1176 b	2.450	0.630	-0.320				
Kepler-1346 b	1.580	0.560	-0.210				
Kepler-1075 b	1.420	0.160	-0.330				
Kepler-1024 b	3.910	0.270	-0.260				
Kepler-1582 b	1.490	0.170	-0.140				
Kepler-306 c	2.350	0.190	-0.190				
CoRoT-16 b	13.110	1.790	-1.570	170.03200	27.01400	-26.37900	
Kepler-40 b	13.110	0.450	-0.450	699.20000	127.10000	-127.10000	1.62000000000e+03
PH1 b	6.180	0.170	-0.170	169.00000			4.81000000000e+02
Kepler-605 c	0.860	0.110	-0.060				
Kepler-1504 b	2.130	0.230	-0.190				
Kepler-993 b	2.970	0.180	-0.120				
Kepler-674 b	1.690	0.100	-0.070				
Kepler-791 b	3.050	1.320	-0.700				
EPIC 201170410.02	1.047	0.276	-0.257				
Kepler-992 b	1.620	0.040	-0.270				
Kepler-379 b	1.660	0.310	-0.310				
Kepler-357 d	3.430	2.040	-2.040				
K2-339 b	1.920	0.190	-0.120				5.08000000000e+02
KOI-55 b	0.759			0.44000			
Kepler-271 c	0.950	0.060	-0.060				
Kepler-1519 b	7.060	0.810	-0.540				
Kepler-1562 b	3.550	1.000	-0.420				
Kepler-1008 b	1.280	0.070	-0.050				
Kepler-1370 c	1.270	0.560	-0.180				
Kepler-892 b	2.810	0.370	-0.270				
Kepler-1241 b	2.630	0.210	-0.230				
OGLE-TR-182 b	12.666	2.690	-0.897	320.99500	47.67200	-47.67200	
Kepler-1569 b	1.680	0.730	-0.310				
Kepler-950 b	8.980	1.560	-0.830				
Kepler-940 b	3.340	0.710	-0.310				
WASP-163 b	13.473	1.087	-1.087	594.34210	66.74430	-66.74430	1.63800000000e+03
Kepler-1093 c	1.960	0.720	-0.270				
Kepler-1371 c	0.640	0.070	-0.050				
Kepler-1543 b	2.710	1.210	-0.510				
Kepler-1336 c	1.710	0.270	-0.350				
Kepler-1447 b	2.900	0.500	-0.240				
Kepler-1433 b	1.560	0.450	-0.180				
Kepler-1448 b	1.610	0.210	-0.160				
Kepler-907 b	1.200	0.060	-0.050				
Kepler-85 d	1.200	0.190	-0.190				
Kepler-625 c	1.050	0.050	-0.030				
EPIC 201841433 b	1.040	0.037	-0.032				
K2-413 c	1.233	0.057	-0.059				
HATS-66 b	15.816	0.942	-0.942	1694.03390	216.12440	-216.12440	1.99800000000e+03
TOI-540 b	0.903	0.052	-0.052				6.11000000000e+02
TOI-1693 b	1.410	0.100	-0.100				7.64000000000e+02
NGTS-8 b	12.218	0.336	-0.336	295.58190	12.71320	-9.53490	1.34500000000e+03
Kepler-156 c	2.550	0.190	-0.190				
Kepler-943 b	5.930	0.790	-0.530				
Kepler-1419 b	2.860	0.660	-0.290				
Kepler-1633 b	1.580	0.650	-0.250				
Kepler-1525 b	0.910	0.060	-0.040				
Kepler-859 b	3.090	0.180	-0.150				
Kepler-689 b	2.890	0.350	-0.230				
Kepler-1259 b	1.430	0.070	-0.100				
Kepler-1453 b	2.670	0.440	-0.210				
Kepler-436 b	2.730	0.230	-0.240				
Kepler-264 b	3.330	0.740	-0.740				
Kepler-556 b	2.240	0.200	-0.120				
Kepler-659 b	2.500	0.330	-0.230				
Kepler-605 b	1.440	0.170	-0.090				
Kepler-1011 b	2.870	0.290	-0.440				
Kepler-744 b	1.620	0.120	-0.090				
Kepler-477 b	2.070	0.180	-0.120				
Kepler-1500 b	1.200	0.220	-0.150				
KOI-55 c	0.867			0.65500			
Kepler-1035 b	1.170	0.280	-0.110				
Kepler-868 b	2.050	0.200	-0.170				
Kepler-1542 c	0.650	0.090	-0.060				
Kepler-1560 b	0.890	0.180	-0.090				
EPIC 249893012 b	1.950	0.090	-0.080	8.75000	1.09000	-1.08000	1.61600000000e+03
NGTS-10 b	13.507	1.311	-0.930	687.14846	29.24036	-34.00781	1.33200000000e+03
Kepler-1489 b	1.770	0.230	-0.180				
Kepler-157 b	1.320	0.260	-0.260				
Kepler-1010 b	2.320	0.440	-0.180				
Kepler-821 b	1.310	0.100	-0.080				
Kepler-738 b	2.500	0.200	-0.170				
Kepler-479 b	2.120	0.090	-0.070				
Kepler-1161 b	2.130	0.500	-0.130				
Kepler-819 b	2.760	0.250	-0.170				
Kepler-1093 b	1.950	0.620	-0.250				
CFBDSIR J145829+101343 b				3337.10000	1430.20000	-1430.20000	3.70000000000e+02
Kepler-101 b	5.770	0.850	-0.790	51.10000	5.10000	-4.70000	1.51300000000e+03
Kepler-925 b	2.340	0.660	-0.210				
Kepler-1184 b	2.680	0.600	-0.300				
Kepler-402 e	1.460	0.290	-0.290				
Kepler-861 b	2.280	0.120	-0.130				
Kepler-122 c	5.870	1.160	-1.160				
Kepler-1221 b	1.880	0.300	-0.160				
Kepler-453 b	6.204	0.039	-0.039	16.00000			
KMT-2016-BLG-1836L b				700.00000	600.00000	-350.00000	
Kepler-1542 b	0.760	0.110	-0.080				
Kepler-632 b	2.210	0.330	-0.080				
Kepler-300 c	2.250	1.040	-1.040				
Kepler-224 d	2.300	0.140	-0.140				
Kepler-724 b	3.290	0.400	-0.230				
Kepler-828 b	1.510	0.080	-0.110				
Kepler-1540 b	2.490	0.190	-0.140				
Kepler-1027 b	0.890	0.040	-0.020				
Kepler-877 b	2.120	0.140	-0.270				
Kepler-1461 b	2.030	0.090	-0.160				
Kepler-1412 b	0.830	0.150	-0.130				
Kepler-84 f	2.200	0.430	-0.430				
Kepler-124 d	1.110	0.070	-0.070				
Kepler-1602 b	1.340	0.580	-0.230				
Kepler-1413 b	1.820	0.160	-0.150				
Kepler-1465 b	1.770	0.350	-0.190				
Kepler-1595 b	1.230	0.090	-0.100				
Kepler-1294 b	3.190	0.540	-0.310				
Kepler-1065 b	3.730	0.640	-0.360				
Kepler-939 b	1.750	0.310	-0.200				
Kepler-289 d	2.680	0.170	-0.170	4.00000	0.90000	-0.90000	
Kepler-1273 b	2.490	0.330	-0.190				
Kepler-810 b	1.930	0.410	-0.190				
Kepler-732 c	1.270	0.070	-0.100				
Kepler-1227 b	2.290	0.520	-0.230				
Kepler-315 c	4.150	0.960	-0.960				
Kepler-1546 b	3.130	0.580	-0.340				
Kepler-1557 b	1.530	0.500	-0.210				
Kepler-342 e	0.880	0.080	-0.060				
Kepler-1123 b	1.670	0.250	-0.110				
Kepler-1132 b	2.350	0.190	-0.170				
Kepler-875 b	2.900	1.020	-0.450				
Kepler-727 b	2.530	0.350	-0.310				
Kepler-1526 b	2.430	0.090	-0.390				
Kepler-551 b	2.730	0.250	-0.150				
Kepler-573 b	2.790	0.360	-0.230				
Kepler-287 b	2.330	1.060	-1.060				
Kepler-1240 b	1.150	0.200	-0.100				
CoRoT-26 b	14.120	1.460	-0.780	165.26000	15.89000	-15.89000	1.60000000000e+03
Kepler-893 b	3.030	0.520	-0.370				
Kepler-920 c	3.800	0.580	-0.280				
Kepler-29 c	2.340	0.120	-0.110	4.50000	1.10000	-1.10000	
Kepler-1063 b	1.490	0.400	-0.190				
Kepler-823 b	1.570	0.310	-0.140				
Kepler-546 b	7.000	1.930	-0.770				
Kepler-35 b	8.160	0.157	-0.157	40.36300	6.35600	-6.35600	
Kepler-568 b	2.260	0.080	-0.080				
Kepler-524 b	1.910	0.140	-0.120				
Kepler-180 c	3.010	1.340	-1.340				
K2-292 b	2.630	0.110	-0.100	24.50000	4.40000	-4.40000	7.95000000000e+02
Kepler-1191 b	1.510	0.130	-0.110				
Kepler-392 c	1.100	0.230	-0.230				
Kepler-1295 b	1.550	0.200	-0.120				
Kepler-299 b	1.320	0.270	-0.270				
Kepler-261 b	2.180	0.140	-0.140				
Kepler-227 c	3.040	1.530	-1.530				
Kepler-1436 b	1.310	0.350	-0.180				
Kepler-1359 b	2.830	0.450	-0.320				
Kepler-592 b	2.390	0.580	-0.250				
OGLE-2015-BLG-1670L b				17.90000	9.60000	-8.80000	
Kepler-985 b	2.980	0.140	-0.150				
Kepler-1416 b	0.880	0.330	-0.140				
Kepler-705 b	2.110	0.100	-0.080				
Kepler-1533 b	3.460	1.490	-0.680				
Kepler-1139 b	1.190	0.170	-0.080				
Kepler-371 c	1.780	0.450	-0.450				
Kepler-331 d	1.640	0.170	-0.170				
Kepler-363 d	2.050	0.400	-0.400				
Kepler-211 c	1.290	0.090	-0.090				
Kepler-228 c	2.700	1.240	-1.240				
Kepler-1050 b	1.600	0.480	-0.180				
Kepler-932 b	1.370	0.130	-0.100				
Kepler-1372 b	1.270	0.440	-0.130				
Kepler-853 b	1.690	0.480	-0.280				
Kepler-1246 b	1.360	0.200	-0.220				
Kepler-1253 b	1.330	0.180	-0.180				
Kepler-1258 b	0.860	0.130	-0.080				
Kepler-1042 b	2.190	0.110	-0.160				
Kepler-175 b	2.560	1.280	-1.280				
Kepler-1634 b	3.190	0.520	-0.600				
Kepler-1451 b	3.350	0.620	-0.660				
Kepler-1387 b	0.930	0.050	-0.090				
Kepler-830 b	1.700	0.610	-0.250				
Kepler-882 b	1.230	0.150	-0.090				
Kepler-1278 b	1.010	0.310	-0.120				
Kepler-1282 b	1.550	0.210	-0.110				
Kepler-296 f	1.800	0.310	-0.300				
Kepler-199 b	3.110	0.560	-0.560				
Kepler-1642 c	2.660	0.290	-0.210				
Kepler-1473 b	1.190	0.090	-0.080				
Kepler-1365 c	0.800	0.120	-0.080				
Kepler-696 b	6.140	1.630	-0.700				
Kepler-969 b	2.070	0.050	-0.050				
Kepler-1108 b	1.460	0.140	-0.110				
Kepler-1301 b	1.400	0.130	-0.080				
Kepler-1036 b	3.010	0.140	-0.530				
Kepler-825 c	1.840	0.400	-0.240				
Kepler-722 c	2.820	0.560	-0.330				
Kepler-254 d	2.500	1.190	-1.190				
Kepler-376 b	1.070	0.220	-0.220				
Kepler-330 c	1.950	0.720	-0.720				
Kepler-246 b	2.340	1.200	-1.200				
Kepler-357 b	1.840	1.080	-1.080				
Kepler-1302 b	1.430	0.150	-0.090				
Kepler-572 b	2.580	0.180	-0.170				
Kepler-954 b	2.320	0.050	-0.110				
Kepler-1428 b	1.640	0.140	-0.100				
Kepler-1440 b	1.260	0.230	-0.140				
Kepler-1114 b	1.350	0.080	-0.070				
Kepler-1143 c	3.600	0.510	-0.350				
Kepler-561 c	2.680	0.430	-0.250				
HD 202696 b				634.38868	69.92260	-31.78300	
Kepler-377 b	1.390	0.270	-0.270				
Kepler-1117 b	1.110	0.170	-0.080				
Kepler-758 e	1.530	0.320	-0.250				
Kepler-1406 b	1.100	0.180	-0.130				
Kepler-739 b	3.320	0.490	-0.290				
Kepler-148 d	8.680	0.520	-0.420				
Kepler-1204 b	3.050	0.870	-0.300				
Kepler-1189 b	1.770	0.520	-0.480				
Kepler-961 b	2.550	0.110	-0.080				
HD 202696 c				592.43512	56.25591	-72.14741	
Kepler-1293 b	0.970	0.420	-0.150				
Kepler-154 d	3.840	0.320	-0.240				
Kepler-474 b	3.060	0.480	-0.370				
Kepler-772 b	1.820	0.370	-0.240				
Kepler-876 b	1.430	0.100	-0.090				
Kepler-781 b	2.890	0.490	-0.240				
Kepler-737 b	1.960	0.110	-0.110				
Kepler-1220 b	1.520	0.330	-0.190				
Kepler-1022 b	2.360	0.080	-0.280				
Kepler-194 b	1.510	0.790	-0.790				
Kepler-1167 b	1.710	0.120	-0.120				
Kepler-508 b	1.640	0.260	-0.190				
Kepler-1199 b	1.150	0.210	-0.160				
Kepler-962 b	1.970	0.080	-0.080				
Kepler-1320 b	1.700	0.070	-0.110				
Kepler-874 b	3.940	1.070	-0.590				
Kepler-1054 b	2.630	1.150	-0.530				
Kepler-955 b	3.130	0.270	-0.170				
Kepler-1403 b	2.140	0.540	-0.260				
Kepler-838 b	2.730	0.510	-0.250				
Kepler-69 c	1.710	0.340	-0.230				2.99000000000e+02
Kepler-341 e	1.990	1.030	-1.030				
Kepler-208 d	1.200	0.230	-0.230				
Kepler-769 c	1.790	0.760	-0.270				
Kepler-1186 b	2.230	0.360	-0.220				
Kepler-1384 b	1.940	0.430	-0.200				
Kepler-1245 c	1.440	0.130	-0.080				
Kepler-452 b	1.630	0.230	-0.200				2.65000000000e+02
Kepler-340 c	3.370	0.770	-0.770				
Kepler-1103 b	2.270	0.610	-0.270				
Kepler-1507 b	0.840	0.090	-0.090				
Kepler-1561 b	1.090	0.260	-0.180				
Kepler-1355 b	1.460	0.120	-0.100				
Kepler-902 b	2.540	0.330	-0.180				
Kepler-1086 b	2.440	0.350	-0.280				
Kepler-540 b	2.710	0.380	-0.260				
Kepler-154 e	1.500	0.140	-0.120				
Kepler-1572 b	0.940	0.190	-0.080				
Kepler-658 b	1.630	0.060	-0.060				
Kepler-634 b	1.890	0.300	-0.250				
Kepler-304 e	1.200	0.060	-0.030				
Kepler-1177 b	1.900	0.160	-0.120				
Kepler-661 b	3.070	0.120	-0.210				
Kepler-1532 b	1.350	0.180	-0.120				
Kepler-520 c	1.070	0.070	-0.050				
Kepler-186 f	1.170	0.080	-0.080				
Kepler-1585 b	1.790	0.250	-0.160				
Kepler-646 b	1.990	0.370	-0.190				
Kepler-204 b	2.530	0.540	-0.540				
Kepler-1286 b	2.150	0.450	-0.180				
Kepler-1190 b	1.330	0.050	-0.110				
Kepler-154 f	1.500	0.340	-0.210				
Kepler-848 b	1.700	0.310	-0.250				
Kepler-1129 b	2.960	0.510	-0.330				
Kepler-1566 b	0.790	0.080	-0.050				
Kepler-1638 b	1.870	0.330	-0.220				
Kepler-1613 b	2.080	0.440	-0.510				
Kepler-581 b	2.630	0.560	-0.290				
Kepler-1053 b	0.980	0.050	-0.040				
Kepler-1531 b	1.110	0.480	-0.180				
Kepler-1116 b	2.540	0.540	-0.220				
Kepler-760 c	1.480	0.120	-0.090				
Kepler-997 b	1.360	0.330	-0.260				
Kepler-967 c	3.650	0.150	-0.130				
Kepler-497 b	6.040	1.580	-0.660				
Kepler-1148 b	1.690	0.100	-0.090				
Kepler-193 b	2.390	1.080	-1.080				
Kepler-245 c	2.180	0.170	-0.170				
Kepler-443 b	2.330	0.190	-0.220				
Kepler-539 c				762.79200	381.39600	-381.39600	2.53000000000e+02
Kepler-361 c	2.520	0.480	-0.480				
Kepler-1230 b	2.710	0.490	-0.290				
